payment_id,order_id,payment_method,payment_status,amount,payment_date
2225,1771,google_pay,completed,2401.33,2025-01-04
2226,1772,google_pay,completed,2297.7,2025-02-24
2227,1773,apple_pay,completed,3347.15,2024-07-12
2228,1774,bank_transfer,completed,323.61,2024-12-29
2229,1774,debit_card,completed,698.75,2024-12-30
2230,1775,apple_pay,failed,5467.81,2024-06-16
2231,1776,bank_transfer,completed,1164.36,2024-03-12
2232,1777,bank_transfer,completed,4239.69,2024-03-03
2233,1778,bank_transfer,completed,1837.76,2023-08-12
2234,1779,apple_pay,completed,327.23,2024-10-10
2235,1780,credit_card,completed,593.15,2025-10-14
2236,1780,bank_transfer,completed,1123.05,2025-10-16
2237,1781,debit_card,completed,1239.53,2025-05-10
2238,1782,bank_transfer,completed,2784.08,2024-10-13
2239,1783,paypal,completed,616.37,2024-09-04
2240,1783,credit_card,completed,604.14,2024-09-04
2241,1784,paypal,completed,11008.87,2025-04-02
2242,1785,google_pay,completed,2621.2,2025-12-06
2243,1786,google_pay,completed,2144.53,2025-12-24
2244,1786,debit_card,completed,2619.31,2025-12-24
2245,1787,bank_transfer,completed,914.71,2024-11-21
2246,1788,apple_pay,completed,3463.15,2024-06-09
2247,1789,debit_card,pending,2105.77,2025-12-22
2248,1790,credit_card,completed,11484.33,2025-09-22
2249,1791,credit_card,completed,3170.91,2022-10-15
2250,1792,debit_card,failed,4277.34,2025-04-17
2251,1793,apple_pay,completed,2709.17,2025-03-21
2252,1794,paypal,completed,8610.05,2025-06-28
2253,1795,google_pay,completed,604.55,2025-05-02
2254,1795,apple_pay,completed,1300.4,2025-05-03
2255,1796,apple_pay,failed,3206.52,2025-12-08
2256,1797,bank_transfer,completed,1693.86,2025-06-01
2257,1798,credit_card,completed,1325.26,2025-10-03
2258,1799,paypal,completed,1469.32,2025-12-13
2259,1800,bank_transfer,completed,5086.69,2025-10-06
2260,1801,bank_transfer,completed,5922.21,2025-10-06
2261,1802,apple_pay,completed,5420.26,2024-05-16
2262,1803,apple_pay,completed,187.07,2024-10-25
2263,1803,debit_card,completed,243.39,2024-10-26
2264,1804,debit_card,completed,2336.7,2025-06-15
2265,1805,bank_transfer,failed,2360.63,2023-08-15
2266,1806,bank_transfer,failed,2277.85,2024-11-22
2267,1807,credit_card,completed,566.2,2025-06-22
2268,1807,bank_transfer,completed,969.68,2025-06-24
2269,1808,google_pay,completed,2254.44,2023-04-02
2270,1809,bank_transfer,completed,3988.56,2025-11-23
2271,1810,paypal,completed,1244.96,2025-08-26
2272,1810,google_pay,completed,1867.35,2025-08-27
2273,1811,debit_card,completed,1001.53,2023-06-17
2274,1812,apple_pay,completed,78.97,2025-05-20
2275,1812,google_pay,completed,163.62,2025-05-22
2276,1813,bank_transfer,completed,2709.55,2025-12-24
2277,1814,paypal,completed,2908.28,2025-12-01
2278,1815,bank_transfer,completed,3647.5,2023-07-14
2279,1816,apple_pay,completed,2606.85,2025-12-28
2280,1817,bank_transfer,completed,3347.33,2025-10-14
2281,1817,apple_pay,completed,4277.84,2025-10-15
2282,1818,credit_card,completed,438.79,2025-11-17
2283,1818,credit_card,completed,463.69,2025-11-18
2284,1819,apple_pay,completed,2207.12,2025-12-26
2285,1820,paypal,completed,1937.39,2025-08-09
2286,1821,apple_pay,refunded,4404.41,2023-11-07
2287,1822,credit_card,completed,7309.8,2024-10-29
2288,1823,paypal,completed,416.12,2025-12-08
2289,1824,apple_pay,pending,1845.15,2024-10-16
2290,1824,bank_transfer,pending,4001.01,2024-10-16
2291,1825,debit_card,completed,5084.72,2025-11-15
2292,1826,google_pay,completed,94.79,2025-05-03
2293,1827,bank_transfer,completed,430.92,2024-01-12
2294,1828,credit_card,completed,1099.96,2025-12-30
2295,1828,bank_transfer,completed,757.96,2025-12-31
2296,1829,debit_card,completed,2615.63,2024-10-31
2297,1829,paypal,completed,2584.25,2024-11-01
2298,1830,google_pay,completed,867.83,2025-07-23
2299,1830,bank_transfer,completed,1307.61,2025-07-23
2300,1831,google_pay,completed,1456.15,2025-06-06
2301,1831,bank_transfer,completed,984.33,2025-06-07
2302,1832,credit_card,completed,1040.1,2024-10-19
2303,1833,bank_transfer,completed,1031.52,2024-05-19
2304,1833,credit_card,completed,927.82,2024-05-20
2305,1834,apple_pay,completed,1712.52,2025-11-27
2306,1835,debit_card,completed,7899.08,2025-12-28
2307,1836,bank_transfer,completed,298.1,2025-08-15
2308,1837,debit_card,completed,10347.31,2025-11-20
2309,1838,apple_pay,completed,170.14,2025-12-30
2310,1839,apple_pay,refunded,1655.58,2025-11-27
2311,1839,bank_transfer,refunded,2046.91,2025-11-28
2312,1840,apple_pay,completed,2240.45,2025-08-31
2313,1841,apple_pay,failed,4916.64,2025-10-05
2314,1841,paypal,failed,3995.84,2025-10-05
2315,1842,google_pay,completed,3811.19,2024-05-06
2316,1843,debit_card,completed,1883.96,2025-04-30
2317,1844,paypal,completed,1160.89,2025-11-13
2318,1844,bank_transfer,completed,2573.19,2025-11-14
2319,1845,paypal,completed,1486.76,2025-04-30
2320,1845,bank_transfer,completed,864.19,2025-04-30
2321,1846,debit_card,completed,1687.69,2025-10-13
2322,1847,google_pay,completed,57.48,2025-03-25
2323,1848,credit_card,refunded,4661.54,2024-08-18
2324,1849,paypal,completed,701.71,2023-10-01
2325,1849,debit_card,completed,943.98,2023-10-02
2326,1850,google_pay,failed,2021.27,2025-09-07
2327,1850,google_pay,failed,2686.28,2025-09-08
2328,1851,google_pay,completed,1461.66,2025-08-14
2329,1852,apple_pay,completed,1295.38,2023-09-18
2330,1853,debit_card,completed,3958.4,2025-02-10
2331,1854,apple_pay,completed,1059.22,2025-12-23
2332,1855,bank_transfer,refunded,1560.08,2024-11-12
2333,1856,debit_card,failed,3645.12,2023-05-03
2334,1856,paypal,failed,1616.76,2023-05-05
2335,1857,debit_card,completed,1303.05,2025-09-08
2336,1857,paypal,completed,1320.78,2025-09-08
2337,1858,google_pay,completed,5308.79,2024-03-19
2338,1858,bank_transfer,completed,2340.15,2024-03-20
2339,1859,apple_pay,completed,804.21,2025-11-30
2340,1859,google_pay,completed,538.99,2025-12-01
2341,1860,google_pay,completed,715.23,2025-07-12
2342,1860,credit_card,completed,910.46,2025-07-14
2343,1861,apple_pay,completed,6224.9,2025-12-20
2344,1862,credit_card,completed,501.92,2025-02-09
2345,1863,credit_card,completed,1025.85,2025-10-20
2346,1863,google_pay,completed,1291.08,2025-10-22
2347,1864,paypal,completed,2707.91,2025-07-17
2348,1865,credit_card,completed,1281.81,2025-11-20
2349,1866,debit_card,completed,8306.62,2025-12-09
2350,1867,debit_card,failed,997.73,2025-12-05
2351,1868,debit_card,completed,143.64,2024-04-02
2352,1869,debit_card,failed,84.17,2025-11-08
2353,1869,bank_transfer,failed,180.88,2025-11-09
2354,1870,google_pay,completed,511.91,2025-04-17
2355,1870,bank_transfer,completed,415.51,2025-04-18
2356,1871,credit_card,completed,3871.8,2024-10-10
2357,1872,bank_transfer,completed,507.06,2025-12-26
2358,1872,apple_pay,completed,441.15,2025-12-27
2359,1873,credit_card,completed,2092.08,2025-10-14
2360,1874,bank_transfer,completed,570.08,2025-08-10
2361,1874,google_pay,completed,773.12,2025-08-11
2362,1875,debit_card,completed,2374.88,2025-07-23
2363,1876,paypal,failed,3494.65,2025-12-29
2364,1877,apple_pay,completed,5331.25,2025-04-08
2365,1878,apple_pay,completed,5945.77,2024-10-29
2366,1878,debit_card,completed,2793.65,2024-10-31
2367,1879,debit_card,completed,7688.99,2023-03-13
2368,1880,credit_card,completed,3078.43,2023-03-26
2369,1880,apple_pay,completed,2168.12,2023-03-27
2370,1881,credit_card,completed,5825.69,2025-01-24
2371,1882,credit_card,completed,4192.98,2023-06-22
2372,1883,bank_transfer,completed,748.3,2025-07-08
2373,1884,debit_card,completed,881.27,2022-03-06
2374,1885,apple_pay,completed,1230.04,2024-04-16
2375,1886,paypal,pending,501.92,2025-11-24
2376,1887,debit_card,completed,3153.93,2023-11-16
2377,1888,bank_transfer,completed,5388.89,2025-08-22
2378,1889,credit_card,failed,1047.68,2022-12-28
2379,1889,credit_card,failed,925.27,2022-12-29
2380,1890,apple_pay,completed,9485.33,2024-05-25
2381,1891,credit_card,completed,3959.07,2023-07-01
2382,1892,credit_card,completed,4693.54,2025-08-24
2383,1893,bank_transfer,completed,2370.89,2023-05-13
2384,1893,debit_card,completed,3542.16,2023-05-14
2385,1894,google_pay,refunded,86.97,2025-05-07
2386,1895,debit_card,completed,1021.45,2023-04-17
2387,1896,apple_pay,completed,5901.72,2025-05-22
2388,1897,google_pay,completed,2398.21,2023-07-06
2389,1897,paypal,completed,3801.55,2023-07-06
2390,1898,credit_card,failed,1709.77,2024-08-04
2391,1899,apple_pay,completed,5610.3,2025-01-24
2392,1900,credit_card,completed,353.18,2023-10-22
2393,1900,paypal,completed,392.28,2023-10-24
2394,1901,credit_card,completed,2291.65,2025-03-13
2395,1901,bank_transfer,completed,4342.66,2025-03-14
2396,1902,credit_card,completed,1106.14,2024-08-17
2397,1903,credit_card,failed,3460.76,2024-01-22
2398,1904,debit_card,completed,5348.01,2023-09-28
2399,1905,credit_card,pending,1255.33,2024-11-04
2400,1906,paypal,completed,4039.96,2024-12-18
2401,1907,apple_pay,completed,6470.35,2025-10-08
2402,1908,paypal,pending,5784.76,2023-01-11
2403,1909,apple_pay,completed,6842.24,2023-05-20
2404,1910,paypal,completed,2878.49,2025-01-03
2405,1911,paypal,completed,883.84,2025-05-19
2406,1912,credit_card,completed,2651.53,2025-06-10
2407,1913,apple_pay,completed,1413.9,2025-05-02
2408,1914,google_pay,refunded,1082.66,2025-09-01
2409,1914,debit_card,refunded,699.1,2025-09-02
2410,1915,google_pay,refunded,1299.46,2025-12-31
2411,1916,debit_card,failed,1041.39,2025-05-23
2412,1916,apple_pay,failed,516.41,2025-05-24
2413,1917,bank_transfer,completed,3456.36,2025-12-28
2414,1918,apple_pay,completed,2013.35,2025-05-25
2415,1919,debit_card,pending,5144.5,2023-10-16
2416,1920,paypal,completed,3968.22,2024-07-31
2417,1921,paypal,completed,547.9,2024-12-27
2418,1922,debit_card,failed,2861.38,2024-09-22
2419,1923,credit_card,completed,8866.86,2025-08-13
2420,1924,apple_pay,completed,416.28,2025-09-28
2421,1924,credit_card,completed,325.66,2025-09-28
2422,1925,apple_pay,completed,3625.86,2025-08-16
2423,1925,paypal,completed,3600.93,2025-08-18
2424,1926,google_pay,completed,1432.98,2025-10-09
2425,1926,bank_transfer,completed,1953.48,2025-10-09
2426,1927,google_pay,completed,2175.98,2024-04-18
2427,1928,paypal,completed,729.69,2025-06-23
2428,1929,debit_card,completed,2625.73,2025-10-25
2429,1930,google_pay,completed,952.76,2023-09-25
2430,1931,bank_transfer,completed,3400.63,2025-08-25
2431,1932,google_pay,completed,7681.07,2025-01-30
2432,1933,bank_transfer,pending,6131.64,2024-10-16
2433,1934,debit_card,completed,2375.78,2024-11-11
2434,1934,credit_card,completed,1167.78,2024-11-11
2435,1935,apple_pay,completed,1122.34,2024-02-05
2436,1935,apple_pay,completed,1218.12,2024-02-06
2437,1936,apple_pay,completed,4865.15,2024-07-15
2438,1937,credit_card,refunded,6452.77,2025-04-05
2439,1938,bank_transfer,completed,4738.19,2025-11-01
2440,1939,debit_card,completed,277.16,2025-12-03
2441,1939,apple_pay,completed,638.59,2025-12-05
2442,1940,bank_transfer,completed,4519.58,2023-09-30
2443,1941,bank_transfer,refunded,3906.65,2024-11-08
2444,1942,credit_card,completed,8259.35,2025-10-10
2445,1943,paypal,completed,2265.19,2025-02-27
2446,1944,debit_card,completed,5639.86,2024-11-30
2447,1945,paypal,completed,292.75,2023-06-19
2448,1945,debit_card,completed,495.06,2023-06-20
2449,1946,bank_transfer,completed,2497.56,2024-10-05
2450,1947,credit_card,failed,1175.81,2025-09-05
2451,1947,paypal,failed,1109.95,2025-09-07
2452,1948,apple_pay,completed,854.44,2025-12-12
2453,1949,paypal,completed,1386.85,2025-08-16
2454,1950,bank_transfer,completed,1079.39,2025-07-19
2455,1950,credit_card,completed,2302.32,2025-07-19
2456,1951,apple_pay,completed,1693.23,2024-02-17
2457,1952,apple_pay,completed,3310.69,2025-06-06
2458,1953,apple_pay,completed,3677.22,2025-12-26
2459,1954,bank_transfer,completed,1833.63,2025-10-10
2460,1955,credit_card,completed,3287.73,2024-03-26
2461,1956,google_pay,completed,3930.78,2024-06-30
2462,1957,debit_card,completed,5603.18,2025-06-20
2463,1958,debit_card,completed,2073.44,2025-01-05
2464,1959,google_pay,completed,9699.03,2025-01-26
2465,1960,paypal,failed,1604.47,2025-06-23
2466,1960,google_pay,failed,2630.55,2025-06-24
2467,1961,bank_transfer,completed,1091.35,2025-04-15
2468,1962,paypal,completed,457.49,2025-07-29
2469,1963,debit_card,failed,3689.65,2025-06-18
2470,1963,bank_transfer,failed,3849.44,2025-06-20
2471,1964,apple_pay,completed,720.77,2025-08-17
2472,1964,google_pay,completed,898.55,2025-08-19
2473,1965,credit_card,completed,60.29,2025-12-01
2474,1966,debit_card,completed,8103.38,2023-03-09
2475,1967,bank_transfer,completed,5264.6,2025-06-10
2476,1968,apple_pay,completed,7673.15,2025-12-23
2477,1969,credit_card,completed,687.43,2025-11-16
2478,1969,debit_card,completed,380.04,2025-11-18
2479,1970,paypal,completed,1535.98,2024-12-30
2480,1971,bank_transfer,completed,4861.12,2025-09-25
2481,1972,credit_card,completed,3957.69,2025-12-10
2482,1973,credit_card,completed,825.09,2024-09-19
2483,1974,bank_transfer,completed,1402.05,2023-11-23
2484,1975,debit_card,pending,9832.1,2023-01-17
2485,1976,bank_transfer,completed,2324.7,2025-01-05
2486,1977,credit_card,completed,9520.22,2025-12-07
2487,1978,apple_pay,completed,5651.88,2022-06-16
2488,1979,bank_transfer,completed,1723.29,2025-04-20
2489,1980,bank_transfer,refunded,667.41,2025-06-02
2490,1981,google_pay,completed,2999.6,2023-08-31
2491,1981,google_pay,completed,3922.53,2023-09-01
2492,1982,bank_transfer,completed,4820.58,2023-08-26
2493,1983,debit_card,completed,4063.75,2025-11-28
2494,1984,bank_transfer,failed,5138.02,2025-09-14
2495,1984,credit_card,failed,3330.51,2025-09-15
2496,1985,paypal,completed,2863.81,2025-12-13
2497,1986,debit_card,completed,97.27,2024-05-17
2498,1987,debit_card,refunded,1408.09,2024-11-27
2499,1988,apple_pay,pending,5761.99,2024-08-21
2500,1989,apple_pay,completed,2207.53,2025-11-03
2501,1990,google_pay,completed,951.01,2024-07-04
2502,1991,google_pay,completed,921.39,2024-02-08
2503,1991,google_pay,completed,1618.67,2024-02-08
2504,1992,bank_transfer,completed,1249.87,2024-11-22
2505,1992,apple_pay,completed,972.1,2024-11-23
2506,1993,google_pay,completed,2252.62,2024-09-29
2507,1994,apple_pay,completed,2265.06,2025-12-30
2508,1995,google_pay,completed,1368.43,2022-12-01
2509,1996,google_pay,completed,3573.02,2024-09-18
2510,1996,apple_pay,completed,4205.86,2024-09-20
2511,1997,bank_transfer,completed,4929.42,2025-09-11
2512,1998,apple_pay,completed,3567.76,2023-03-30
2513,1999,paypal,completed,2692.9,2022-03-26
2514,2000,paypal,completed,3207.4,2025-12-09
